name,description,dataElementsCount,dataElements,id
drug_exposure,Contains drug exposure detail of the patient,26,"a0056943-b144-412c-9a77-d46fc6a3a4bd, 887b9455-eb46-444f-8ca0-37c7ada9733e, f9d5d5fe-36f9-43c4-bec8-81cc0359d4bf, a067ee93-dbd3-4e1d-b7fa-def2040ea1b4, 9e6fc1fb-08b3-46b3-a617-dbb8413de6e8, cd332865-2034-428f-9e86-93166c78687f, 7f05db30-639e-48ab-9f7a-34fac4f0643d, 01c76856-cdfc-4a9c-8211-5f9b92de1820, d84871e6-50e8-4ce6-a728-82f35ecd4915, 05021958-1036-4cb3-8305-e4ead7ea0784, a2385a68-26c7-4758-9465-7fd6f3f39f8c, 3ee038a3-6599-413f-9f51-b3ced7e2ba12, b02560fb-f2ad-41b6-8c0b-a357a7af263b, 47c8a566-c818-4f24-93eb-4d1d31bc1b20, 09b498ad-f035-4170-b8bc-46b5d569ac68, db0c0690-8d82-4c11-84a6-45238efa0f4d, c088d6a1-ed02-45e9-87be-479f7290605c, e96c0cca-017f-492c-aa45-73decbac4d5d, 08d0cb67-3181-45d4-84ac-6a6762c976a1, 01009f77-6bab-4c80-a368-dee2a15afc02, 90193e25-b5a4-4248-b69b-838143ace14e, 478dabe4-fc6d-44f4-bb97-606cddfc5dde, f3ef487a-9ada-45e1-8f83-10dc85858151, d532e546-bc2c-493a-ae42-510638f4ebc3, a2a982a6-0cc1-44ed-84f4-7971c502b2cf, 4e9a3c02-f2e3-43c8-997d-d2e9593f0d68",ce87935a-7d20-48b4-904d-771128de2b52
person,Demographic details of patients,20,"70213287-b6f1-4be9-bc97-4f34ce63053e, 89364985-035c-4ebf-9bec-5ac0e3d7e11e, d64a6a6a-881f-453c-a11f-542d783fb18c, ea768537-a61e-410b-9013-782157ce20bb, 42edf04b-9246-4fef-bac2-e44159b9ac05, e68c8b45-2a31-468d-899a-883c3e01fb0a, 2cd8a782-bd18-4f34-8907-381a0b191e51, 6c5e9931-fd59-4e76-904d-46468871d498, 8b02a5b8-9541-4545-9799-f8eb3c28d44a, c1936d10-75ac-488c-96d9-b379b143bacd, e814963e-a007-45aa-aab3-f0882c494e2a, 9225ddac-7d09-420b-a0cd-acbb05e16c43, 3d31c29a-0ebb-4515-9d9b-e15f35fb887d, 2f9d6170-f791-457f-aa58-8c83f35edf35, 4196f553-cb40-4f85-baa1-0ca36f535b88, 147a85b9-c4ca-42e9-b33a-0e863cdd1333, 139f2f2b-4032-4aa7-86ef-00a396925d93, f630334f-f4f1-4002-85f2-ca13266f6871, ece781e4-6c15-4d83-9abf-82d6ad2d4e9a, a84d1d15-0413-48e6-89c0-5bae16872940",18150aef-512a-4800-a60d-bf8f6f81230a
death,"Times of death of patients, where applicable",9,"47c587e8-f606-41e9-af03-4ac63d301122, f0e6a430-d8a8-40a2-b08a-4da09e02d08a, b6881e8a-eb23-4cb9-8b54-2fb14670fada, 3103c50e-7da6-4065-a073-5df49616273f, ea969c5d-c713-4228-98b3-4621ff7fce19, 5b05c2c6-1a5b-4041-b2e3-86f6dc992904, bc038905-c6ab-4731-8832-daf203749e25, fbdd89fe-70c5-4799-b96d-e88edfc1293a, 91fd2b2d-d28d-4e40-8b1b-168e6a924c1f",0846ada0-b5d3-4652-b6ff-54997903db96
visit_detail,Timings and details of ward visits during a visit_occurrence record,19,"f1c3fce8-1cf3-4e24-9e71-bf6a14bc317d, 76e89d25-96ec-4ca6-85e3-c3b759cb112f, bf02846f-bdb9-473f-8847-bd144a347fe1, 38ab377c-d839-4f70-9cf7-494e738fa3d2, 0992e89a-525b-4f81-bdc2-5efc3b7e9ed6, 27731bef-cdd1-4f73-a125-74069ef0fc84, 6f428a7c-fa2b-4f3d-b2e0-7c787995a5bf, b13f6cc2-900c-4807-8135-8c940ba7df88, 35d8d4c2-cabf-44ff-b5f4-dcc8914928d1, efbcbb78-b3eb-4a42-a6be-f1f40764bd26, da28ef0e-add2-45e7-8c5b-cd3fecb3eb6b, 0119fc78-84c5-4e98-8780-ab1392fd0a0e, 33ee9af9-e236-433c-8930-672def31f37e, b9a51a0f-86c9-49a5-88ea-f9d076a39f22, ff659252-f3bd-49ba-9bfc-6870f3169743, 9620abd1-1e25-4a14-840f-b1c08c8aac43, 412337d0-5911-4a9e-be68-39156341755e, 403077fc-b3c2-465f-9f1d-86e2c9f9c4a8, ce2085c3-55e2-4da1-8bb9-c0ca8d1376ce",88f2ef90-5e17-486b-b8c1-97a2c4838c67
fact_relationship,"Meta-attributes of various records in other tables, such as 'estimated' qualifiers on certain measurements",7,"6a5b7a98-cbc3-476e-844b-f8268f6fb06d, 0f337abe-1df4-4e9c-a0b0-0406923229f7, 03df9752-6606-4342-a0c4-eb68c60d80a4, bac0b6f9-fe28-4c45-a2ec-c3950c59abe5, fc5c2d9e-7930-4c40-b929-a3f5a362f917, 50d57ae3-5476-454f-ba97-84122356ce73, 2b3b6bcd-1dbd-4f13-821e-b976969b954d",f2f86f53-4507-41e6-88ab-bd8741f422a6
condition_occurrence,Contains records of events of the patient,18,"4ec901f8-1bc8-4d9d-aebe-ce68b0bef583, 36114e97-f080-4a0c-8c4d-1a97739604c4, 178b544f-4509-479b-8aa1-b9c171565810, 5ab9d09b-0979-499f-81e3-d6d271396fd4, d7975bf7-e821-497c-bdc7-dcfacf583bbd, 2408a27b-ba49-492f-9393-618e3a98ab84, 57ed3551-a6cb-423f-817d-68a839eea799, 69a4609d-5805-48e5-a8d6-f83767e33c0f, 328ac412-3215-40c9-b920-6018aebe4c2f, 763c47c7-1083-43b8-9032-350815163f22, ef99d2d3-6d28-40c7-8948-c4e13fbee70e, bad9c0e0-02d8-41f9-b3ac-e747f7aae80e, e4331dd1-f8cc-47f7-8f8f-f1551144ff47, ad8177fc-29c7-4455-b4da-ca6d3b3288e7, ed3fb018-41e4-478e-8b93-d9e864524fd2, 067b4f67-9839-4af5-b062-77905990fdea, c7228d59-32ca-403c-8603-b6a03b621d5f, 28e63f02-992a-44ce-b7d8-74767a9f73c6",975c8dcf-5528-4fd9-be94-49864da59748
procedure_occurrence,"Contains records of activities or processes ordered by, or carried out by, a healthcare provide on the patient with a diagnostic or therapeutic purpose.",16,"e8881e8a-58f3-420a-8451-c537bc3d02d4, f77f9e6f-d9ac-4cd8-8f2c-6f6b74b4c91d, 52441aa7-b528-4631-8e3d-f199ebf736bc, bd6176c8-cafe-43ae-98c8-fb1304b19c9a, abbba2f6-f27b-4db2-a13d-706997001964, 1a298375-9e34-4175-9f58-79ac0e859e54, bba1056d-22ff-47fe-8a40-d58138f1102e, c66d7e6e-847e-4c7c-8795-a96a764f34d2, 2bb01318-3d54-486f-9be3-cb8f70ad4c7d, ac00e4c0-5977-4849-8e97-e3fb13640cea, 96673c7b-d906-42d0-aa03-6ac97c63775d, 84ec666f-87d8-4406-a9e5-255dc4ad8a82, 414aa8b9-9d1d-49da-924c-5a9f0c18cfa9, 7e7581f7-904a-41ed-956f-fd6a26416309, f41283e2-2a50-4390-84c9-4ac68f10e323, 62b53f7f-cafb-4d3f-8def-78006a72f7a2",feb723c2-e801-4c18-b633-2bee339d0c4b
specimen,Contains the records identifying biological samples from a person,17,"6924d69b-b3b9-4353-ae6f-ef2636baf4f5, 68c21867-8d10-49e2-97ef-511a3af9b8ef, 05dc7878-1edc-4b44-b124-b4e9841d7bc8, 646f9ac0-5976-4567-83ce-26bcf6efd80c, 8faed9da-9699-4a0f-a638-3aa8ce4aec94, 131216cf-978e-4a3a-9f5d-69d2150453d8, 5c9f3c35-b59f-4d8f-9028-dbf57b459e6a, fde38bf2-5924-483c-a977-6dd82d575ca5, 5221e7fb-70b0-43b6-a396-c3e2b1f4733f, 35815a74-c781-4936-a0d4-f3df22ae1e49, 0e949b05-8f69-400a-8f58-157c783f9426, 90e3eea4-72fd-4d44-807b-119ec3afd7dd, d39cc636-e91c-496c-aaae-ade7b286b401, 48737482-856c-42fd-ad28-e2b95b45edfa, b9766a20-d5c0-49be-94bc-1a92d1dd6567, 288f2731-a42a-47b7-a2f6-b8dc113be943, 85150f4e-29e5-4c61-8f80-b9124417f8d0",8f288302-1bea-45bd-9740-f725b4ae3798
HISTORIES_DATA_20200821,"Careers Wales Histories/ Activity table.

Careers Wales stores information on all its interactions, services provided, etc. as entities called histories. Within their CRM, different on-screen fields can be enabled or disabled for different history types – therefore a history representing a Group Session would contain information on the duration of the session, the topic and the venue; whereas a history for a Traineeship Referral Form completion would not display any of these fields.",26,"8bade78f-35e4-49a9-b973-3819c10d9aa0, d8f442ee-853b-4b2e-8fd1-ac6f25afa744, d4e68d92-3fcc-4217-ae1d-8dfaaf6c3056, 6104cf0e-4997-46d9-84b2-0f4eabb263b3, 7ffb9009-c9e6-418d-90d3-e12a66483c6d, d35833d6-cbe6-466d-9a10-14b63040a074, c33e1429-a250-4864-a713-dfa0460a3f6a, 11270e87-f663-4e00-b1e5-bfb34f62339b, d06a75cf-684b-487b-9c7b-1354e4a66df1, 3525a6fc-9522-4605-83c4-734f2ea93a81, 4f20b5fc-1919-4a27-a1b4-38db6835c5ea, 28c320d6-428e-4c62-af1f-7a34bcfc567e, 356d1647-19c6-4713-a678-3df6529d4231, 30a3925a-1565-40c9-bebf-02ae50bb9116, 409e7f72-b24c-4a40-a40b-2bb04a259ae5, fd9a17fc-eeef-4953-ad89-bbd61b1b0177, b5035cbe-3833-46fc-83d5-4832a20dd660, 6380c46b-1e6d-47a1-8108-ebd6d8923775, 39609b75-136a-44ff-a5f4-4e136f5231fa, af1c1aed-2e7c-45c6-84b5-7feff81752ee, 043cdf07-c619-47cb-9ce7-ebf78a34515b, b6a9f424-f2bd-4346-ba26-7e4778b9e7dc, 45e3581c-eb80-41eb-91c9-ed578c745de6, 36142f98-2e7e-488a-93ab-1cff678af800, 6bb25c32-5540-40ef-95ff-c6355b681eb1, ff0b4a7d-df6e-4156-88cf-fac0e63b8e80",c6fc9b52-7d70-4e20-bb6c-81c3d690732d
CW_ALF_20200902,Careers Wales Alf table.,14,"5f2829aa-af3a-47e2-9dda-03f1a614dffa, 0d12f66d-a326-47f3-a90d-7d2f222102d2, a74aabbe-ae15-49f3-b0a2-f85e4ff0ed60, e7ddc6ae-cd49-4b80-a47c-067a0355152c, cea7bfa9-c488-4da3-9097-b37829078acd, ad57f98c-da88-4702-9280-c6cbd032d106, c3df3331-d8fc-49dd-8a2a-f9d0143b2203, 2108578c-6f28-4ea4-87db-98999df0464a, be3863d8-f5c9-4a0d-a208-1d927cb8e7fd, fa83ee1f-2606-423d-a4f7-f292ee6c9be8, 8b32a2b1-5fff-4070-8722-cdf0713a8d54, 9a98d63b-52ad-4d87-921a-b22211a0e247, 1992ec00-4ffe-4840-b23a-383ed6cf94a3, ed2005ad-5619-41f6-a401-ea3b1f340483",ab86ff32-f9ba-4706-9500-53e2125442bc
CAREER_CHECK_DATA_20200821,Careers Wales Career Check table.,6,"a3960751-86f1-4ecd-a51e-3c54fd67cab9, 8429f01c-a386-4da5-b76d-5df4291df114, 65d39079-b5c1-407f-bd40-a55c6bc1aa78, 26d1a80b-3f69-4257-9191-6f69748fd9dd, f25110ec-57c3-45b8-8ced-cbbba74a40bb, a417175d-0e9c-4fd3-bbb7-b625e5d790fc",0051be14-9322-468c-aa0c-0ee46a41f3d8
BadgernetAdmission,Spell admission details,25,"ccc9a189-806f-4cd5-a8fc-d493c48691ad, 3d113a13-9e98-4538-9143-77158591868b, 45d9a827-9011-4bae-b1ce-eee153723da3, 22cd952a-9cb6-430d-8671-b0471e120896, fa2ea9cc-71dc-4174-992a-2190f31bd721, 013e2295-a458-4f8e-abc7-2bc9fdcd9f8d, bf06fc8b-ebda-4826-b3bc-c686ae878605, a5524c1d-894a-4211-be0d-1dd600825c61, 34c50e76-512c-474d-a703-f6a49f531a4b, 5f72f192-7bfd-4a9b-861b-d89fa19fb4a9, a45ea5d4-37b5-470a-8a13-a9c2dcf427c0, fc0af818-6c82-44ee-bbc0-bd6427a0ed58, 529e26b0-a56b-4056-82f5-519d1d3764c1, f378edd3-9497-41b6-b3ac-912d4bb7be0b, a05824ef-f787-4a6f-ae0c-936dc5a860c8, ec5e3db6-1b22-42f0-a041-301709e10a3e, 3941bb7f-f378-4094-856a-fef19d9be00c, ce92ce62-c032-44c4-b1a1-5f642fdac7c3, 60cd11ad-486f-4e29-8662-eb73201d9b14, e82c9948-59ad-45eb-92ac-8830cb98bcd4, 79de693f-fc99-42ad-bbf3-652901da8a7d, 3db54cdf-8366-451d-a690-1fbe49b1571f, 028800f8-cc5d-4208-8b0e-c8a704d61514, 03505aa1-793e-4025-82e0-7451be69a7c8, 690d8bd8-58f6-4d97-a288-7d26d874810a",d08bd8d5-20d6-41d9-a26f-e1ac326a17a8
BadgernetDiagnosis,Diagnosis details for each spell,14,"0d42e830-0d48-4d47-9fb5-26dcd9ca1a58, ee3bb370-015f-42a6-95d9-46a5dbe81f35, 9c870da1-8873-4a28-aaad-f6ec3c30d71d, d3a06ae9-8384-4ea0-8461-d88f62de0fc1, 66ff9da3-060e-46ee-8a32-899f3c9bfd54, 45288b6a-cf04-46b7-a3d7-8158e692ba00, a9c9d5d4-dc7d-43b0-820f-e1a4f5595fc1, 898386ef-4040-415a-b423-67d3b4417d62, e134cc4d-b1df-4961-af51-9117ac2ab4f8, 966715d6-41cf-4153-9cf1-8dc5b3066949, da63f46c-8f01-4b59-b29e-7ae37464b07f, 7de10b86-9644-47b2-810a-6c4115f90d28, e58cb72d-cd43-4846-a268-5fff5e98cac5, d02c7612-ee2f-4a74-a51b-ef674ffa723a",fd8d3136-d5a6-4b55-91d4-cad1434b6681
BadgernetObservation,Observation detail for each spell,17,"b47c07f4-6cf6-44a7-92f8-7265a8bd51e1, 4e39c9ca-c440-4367-8890-f93a2c7b01cf, 98fda518-79f6-4286-a405-38057d1cbc0a, 77737d94-a9ac-4afc-ac7a-3eca4cd33f37, c8a722f4-1977-4b0e-a456-4d7d008fdb95, 92f88bfb-5faf-4188-80e3-e8969544adfa, 54b2e352-24fc-4454-9c6a-af0db6890d4c, c5abca5e-d3cb-4c51-9e3c-45edd24092c8, 9505df86-28eb-43b9-8b84-8242fc2b18d9, ce42acd1-7aae-4b93-803e-de5e590a1208, 1292e49c-f00b-4385-b22d-e1fdd594b214, 6da4c32f-0d88-430f-a5d2-a9d9742a6f92, ebc43f43-7cfb-4e26-a091-e3e49fc9be68, 56b53b46-6e5b-4305-a361-1b964a8b8a8c, 3eebf1d5-c369-4ebd-af36-5c9eeee9a0fc, e1b6a1d9-2f9c-4c70-a8b0-773fa35ba2b3, daaba0fe-2a21-4c2c-9462-097938c83b47",8d526c23-6304-4d43-a40e-a8d7e03a93eb
BadgernetWardMove,Ward Move detail for each spell,8,"ec8dfe14-cbae-4c2d-84f9-dee524254118, 96050587-9d54-400c-a911-6197b3663a40, e1bcb767-2180-43ad-a9c5-d73b60895b1a, a68c6253-519d-40f7-9fb5-7f59e6dece0a, 0d4e8cab-b6fd-431a-aff7-87d26020dac3, 1aed0dd8-3898-445c-9efb-6e980dfa75d7, c19f3bb1-162b-4990-aa0f-8fcf47a8c735, b2cf4d10-f212-45cb-b42f-cff0cbca0cfd",94d95a9a-1a98-470f-91b6-f43df0e1dced
BadgernetAttendingPractitionerChange,Attending Practitioner Change Details,5,"12d5a443-2d77-4016-aaec-612b859bbe95, 04825d87-8b7c-49b5-af32-744d6333711d, 4272a032-0fd7-404d-85fd-d819ef6c0042, a2e34b52-f8d2-43cd-92bd-47c56ddda966, 2741346c-78b9-4885-bc76-fc4658522636",f1977d79-ded4-4966-aa3e-783af040ba9c
BadgernetReferral,Referral details for each spell,6,"f48ffb0d-760f-4053-b7f8-a80bedc1b56e, 8706b455-18c7-4054-b5fe-0da4bdf6c014, 31483c47-4443-4fce-aa31-494c3a2baebf, 635edb68-6b63-450c-bf18-14d7c94b88e6, 9514d724-85a9-4b1d-89be-79ba90e0b6f7, e1c65ac1-ad89-426a-8c90-722991ade5c9",cac18873-a169-44dd-bb0d-27976cbc7a24
Customer_Supplied,Demographics,1,fc88d2c9-62a4-48f5-b522-efc1236f3b9a,eeec3a00-d2ba-46ab-ab2c-2512b23cfae7
PDS Name,Demographics,5,"99d0e8f5-517a-4781-9740-6021ad55251a, 41adc2b1-d0a6-4027-ab39-54d0908c4178, a81829b1-c934-4d4c-957e-4e1d967d648a, fc1a8afd-0d32-43a9-9409-ca611d7e91ef, 1154ee4f-5b0b-441a-a21f-ef23943efb21",0af3c7a6-50b2-413e-8849-730025696ffa
PDS Patient Care,Demographics,2,"a34300b0-ebee-47e4-8b64-470da2fe4045, 89b9085b-aa02-43e0-affa-3e7ddf9af6d4",c5aab165-d9a1-4add-ab18-7b98da248625
PDS Reason for removal,Demographics,2,"ea6921ae-cf80-406e-8194-048e604e3383, 6f1ffde0-bd76-4be1-8b98-7c5b62b29ae3",96a625d1-a04d-4044-b2b6-99c1e5db0a6b
PDS Address,Demographics,8,"1a011285-a0d9-4aa4-b97a-28062da19d15, 4169d6a0-5395-4c9f-a89c-28b914153e7f, ef430c6c-af74-4b1f-ba62-6196af6066c3, 64853815-7d30-4385-a35b-dad6f318eca1, 2aaba449-a5f3-4899-bc3c-c775bccae3ba, 4d9db9bf-b932-4e36-bf76-297161fbec99, bdf0525b-6f17-4234-80b0-5bec75e8ae3f, fe55a791-5d55-4b30-af4d-63086fe013de",fd3fc326-bbb7-4ec1-aa83-12f9a2cab13f
PDS NHAIS Posting,Demographics,2,"73e35d97-b17f-4ec3-91d4-1b91b6433f19, eaa546a0-181e-498d-8b5b-c534ad7a3fb6",49d18fb5-eff5-4be6-8d9d-59bcaf1d5108
PDS Civil Registration,Demographics,8,"8120fb5b-6696-43b8-bcca-fd9eb6b5c021, a8112ebd-d0ad-454d-9831-d882a2a0bba2, 6f9c2a0e-161c-490f-9ca4-1ff152b10a12, ba77e5e9-bf8c-4889-971a-57e9bdc741f9, 18402730-002b-447f-a609-c8cf918b8356, 31df1c87-33f1-4f38-b89a-15babb83047e, c4a8df84-318c-40d5-9166-394e010ad147, 3f211d0f-7267-42c9-9456-670ab757ec46",427d9820-a589-41be-9434-2ce6b969ddff
PDS Person,Demographics,23,"7f8d67c0-51ac-481a-99c1-e5c7d8f36772, 73e70392-33e8-4d6a-bf67-fcc7fc404690, 5d11e3a3-0070-4573-8c3e-a0cb8936217f, 720047db-1de1-48c8-8561-fd48a38bb4f8, 608af0ff-1f78-4e91-9e19-25ab6a853b66, 34e2da96-e64f-4584-8c32-84adf1a1d596, 994f0f80-2125-4308-828b-9c87cd3c6f3e, 94c82a6c-de74-48fb-82ef-8f09c70ea887, 01d74f4a-6e55-4052-b87c-c3e24c6edc8a, 8dab5e68-f1e8-49d5-a3e4-82ab39e76e76, f43abec7-3225-407f-a22f-b93e5270cdb3, e61d7e56-0b22-48c5-bb73-9c6047df3827, 8f7b5c61-59ce-4bba-a718-2f4771627085, 6a0f6fa9-49f5-40a3-a0ea-96e7258dd3df, 50f55f74-dc3a-4fa9-a23e-4ef321b9bd2a, 971039b2-2f34-42c3-b1a5-31da6126b9b9, 3899c2cf-b47a-4bb7-adf9-8b6f34df1b68, 3fa3189c-eaf6-4b9d-bc02-e0a0bf13493a, 7fa64d9d-8967-43da-8173-bbf4ede0cc7b, ddde293b-cdb3-46c2-ba47-d98850a2e984, d026d8bb-6e13-4670-b8e1-541027a509b9, 0b10cf1d-de25-4172-b0c2-cfd705c07703, fb81dc60-1675-41a2-806c-4a4bdb820d8f",b6a428df-d3be-41c9-9647-4a3be66841ed
WRRS_PATH,The WRRS (Welsh Results Reports Service) contains   pathology results. Radiology and diagnostic tests can also be  contained in this dataset.,29,"2fff855f-366b-482f-8ab2-15f0fdbb1112, 93545209-28d4-4c21-a93a-bbd1d1e13f3b, eadd0261-4edf-43e2-8b56-2ac8ab535f6b, 03f1b058-8a69-4981-a7e2-d0f73d08e998, 4fd37f13-e0d2-4152-882a-dd520719855c, 39e54cce-edc0-4eae-bcc0-c41d8cb916b8, 065b03f7-f615-41be-a313-0c622f7c56d5, 01b8cb82-ce65-4ef6-9984-19984462297b, 2af6c849-9b85-4fd7-9f2a-7442865bfb50, 22ef0902-f8ef-4d3e-95a2-a747ea9de046, 96e83049-3604-4d7f-b37a-18cca02ed516, 014dc557-2c56-4f56-a1f7-176bfda1b5f5, 1b075128-e471-4513-9c09-719cac0d8042, ab296976-894a-4260-94b6-1ecca9cfc208, a39a3db4-7b25-46ff-abaa-8c083dcf7322, 33f5240d-c81e-4aa7-b247-6db047b7fcb7, e07d0f64-8458-4e4c-91b7-ca7a3c70fe75, e4a8cc47-7c51-4715-a3d5-23767261b626, dab9d8cb-3c2e-440f-9fb5-9903ea8a6e6c, 7d9ee8dd-229b-43a3-a772-a094835a51c6, c50ca99e-b6e5-4eec-b52f-4e50c4033c06, 806782aa-6f72-49ff-99b0-13fee2f61bbc, 649ca3da-3c0c-48ee-a485-9d6a4b1a2095, f9383cb8-22bd-4b1f-9612-6ffff172dc70, 6390df42-3dcc-4d21-b3bb-87c2cf65eba4, 3814d550-2490-44df-9b85-ed033af4c692, 9e9ffc38-2ec6-4e63-8438-3bfbe5772a0a, cd90cb04-ef6a-4b8a-bc91-c27e4d7d232a, 9ef73582-fc21-499b-af1c-48cf64e24b8a",a68973b2-a896-4196-8af7-9ee4c0f284de
RTDN,Real Time Data Network,46,"8fe9d8cb-d25a-4cff-9db1-e834e47887fe, 7ba9eedd-229f-41ad-af67-6516e11524f0, b424db60-1d9c-4e42-bfff-b3bc92f6eb24, 72360026-f5ba-4700-99ef-d496a642f8de, 2544a80d-f0b3-477f-8712-8a615af55d3e, 7e4ecf1c-2dfd-4127-9769-ec4c95a981d0, df64a1bf-3a11-40bb-963e-3926a2066358, 2d00c44c-bbb0-42ea-84d2-6ebfacdff650, acb6a75b-5dfd-45d1-a922-439c0ff04219, 38c98653-37de-4fb4-b608-8d93a62b86af, bc6b390c-3fae-4702-a8d8-abf16ae70a2b, 7ac6f520-e7f8-4408-8c3a-626ca4ecc54d, 45ab71f2-30de-4059-a652-932517216126, 4f6f60c0-a9e2-4fa4-b5c9-60e444056633, bcbf8069-6d19-4419-a92a-85e48fed4f86, b1595082-cf77-41e7-abfa-17b6f1bfae15, 2d1d6e79-3db7-4a7e-b55d-4dd40695ed69, da4c9021-f4c1-4139-b6b0-4340c42163ef, ac644ebc-c3cb-4c70-9fe0-2342e6ee583d, ba52406a-6afe-4667-9b11-3a1d336903d3, a466d384-7a00-4fe3-b602-eaec0e2187f1, 71cd42a0-cbae-4032-ae8e-c6c72cc51136, aa193a7a-cc32-46c4-b6b5-b7f09668f99f, 7394cea5-0032-44d9-ad4c-59659e70035c, 944d785c-f3bc-4884-af0e-f82054d918fe, 0c26fe48-bb9f-4e8a-9a32-d390701d547e, 3d60df13-2d1d-4718-acf4-f92dd470d787, 80e434e8-b467-40a5-94fc-59675bf4ecad, 1fa59525-6e53-4bac-bca6-50ec2f7ba2d0, 17989daa-0e36-4ac6-a217-aa35e0d50176, 656427bd-542b-433a-8011-bf629385dc63, b0831f81-6011-47dc-9cf0-de7386d0e552, dc663eb7-9a47-43d9-9f46-0bcba99cd1f6, 701da139-8b17-45b7-a8f2-93cf6b5101e4, 8cf4617b-14e8-42db-85fe-9deff5c10d5b, 02194907-4ce5-465b-b4ec-35627936b848, f64e517f-f20e-4e2f-aefa-7c3088805b87, 3e288f4f-c355-4a54-be46-1169c47c6baf, 217e9b16-535a-4035-b506-ff7a2460f3bf, 2b5a4d6f-6e93-4579-9b3b-6d76bc00a465, 74be2a7c-d28c-4334-b6d1-9918d9e1ec76, 29c276f9-8180-43a4-b490-c2caf045e7d7, 40e4a3eb-12e1-4576-a91e-4f5134b2c8f8, d4d1513e-5efb-4948-92e7-21756c6fb937, e77148d7-d6fc-42f5-a22c-9ecd2ad15b05, 87d110a6-4320-44bc-a748-97dccb328d56",a3447294-fb47-48a6-ba6d-222502c0c14c
Cancer Registrations,Cancer Registrations,21,"4408ecae-f2b3-4c16-90d5-e672ab4258b8, 6c7b8719-0b50-4a4c-9cda-226aa6e56231, ee3e3604-6ef1-4e7c-a79b-657f2aec9b34, 2e630e11-b122-4861-8530-b148ec9391c1, 826a8dba-d6a9-4a0f-89ee-044ad48a6c37, e38738ce-3b68-43ee-99c0-155926702cd1, a3cde658-1850-4068-9655-0c97c587b610, 7f806202-8bf1-4d64-af17-ee2181f5153e, 71a0d00b-15c6-4f5d-96ec-8b91207c9f64, b2de83f7-be40-4a59-9823-af0e87e352b7, b19642e4-7ace-46ec-9f93-d9d49a6333fe, 32a2dc7d-6e97-4096-8b91-8595631217ab, 47f942d9-4ed9-4ef0-b8ab-b34ab8a5ea77, f3b871a7-cb6d-409b-81e0-5f5b946c76d7, dc721f21-8130-4232-8ad5-d3606741b4c4, a9129192-9ef3-4790-8f7a-45fdd3c05e50, 39bd653a-e6a0-4110-858a-108e1edb9caf, cba858d1-6598-4936-9f59-fff92eca51b3, 47d8a4e2-d520-4828-bd54-24af53451581, a8568764-bff6-459a-9e20-3b42337caf2f, 7b99ba67-e7d0-418c-9b38-b8ca3b047885",0bbe7097-1f0b-4b99-8885-d8cf8a6f6665
DDI::HLQ,Health & Lifestyle,9,"fc87e32f-ca0b-4dfb-8077-4618bd1cf454, 00c6e63e-f2ff-485f-ac85-0cc81b68cf44, 87f389ff-21be-4cfc-b168-65b0047bc54d, db3e3768-030d-491e-864f-c1341dd3fd8f, 0daff821-97a8-4832-b9e8-b3b142668e26, 74da73cb-5c67-4c47-a8cb-836e5fb162c5, 55e19da0-5629-490c-8f71-58792a2d88e5, 31bd1835-c365-404f-bcf0-5e14cab32d22, 929632f7-d2df-4d7a-8f1b-061530c3b2fa",e79c5212-73c0-46c2-90d0-673483a4fa0e
DDI::Consent,Consent,2,"502fe31d-ab84-4a73-a074-08e37dba925b, 09f5d0fc-f72b-4f29-86be-9149e820b784",d5e04b41-5ae7-4e20-a46f-0c13cb1506f8
